"AWL_ID","EVENT_ID","RACE_CODE","SCALLOP_NUMBER","WHOLE_WT_GRAMS","SHELL_WORM_SW","SHELL_HEIGHT_MM","SEX_SW","SCAL_GONAD_COND","MUD_BLISTER_SW","AGE_STRUCTURE_COLLECTED","MEAT_CONDITION_SW","MEAT_WEIGHT_GRAMS","CLAPPER","D1_SW","D2_SW","D3_SW","CRAB_NUM","BIOLOGICAL_WIDTH_MM","SHELL_CONDITION_SW","CONDITION_SW","SAMPLE_TYPE","SAMPLER","BASKET_ID"
130995,"2016D02046","74120","37",,,147.000000,,,,,,,"","0",,,,,,,"1","QTS",
130996,"2016D02046","74120","38",,,145.000000,,,,,,,"","0",,,,,,,"1","QTS",
130997,"2016D02046","74120","39",,,133.000000,,,,,,,"","0",,,,,,,"1","QTS",
130998,"2016D02046","74120","40",,,146.000000,,,,,,,"","0",,,,,,,"1","QTS",
130999,"2016D02046","74120","41",,,154.000000,,,,,,,"","0",,,,,,,"1","QTS",
131000,"2016D02046","74120","42",,,147.000000,,,,,,,"","0",,,,,,,"1","QTS",
131001,"2016D02046","74120","43",,,153.000000,,,,,,,"","0",,,,,,,"1","QTS",
131002,"2016D02046","74120","44",,,149.000000,,,,,,,"","0",,,,,,,"1","QTS",
131003,"2016D02046","74120","45",,,142.000000,,,,,,,"","0",,,,,,,"1","QTS",
131004,"2016D02046","74120","46",,,153.000000,,,,,,,"","0",,,,,,,"1","QTS",
131005,"2016D02046","74120","47",,,146.000000,,,,,,,"","0",,,,,,,"1","QTS",
131006,"2016D02046","74120","48",,,147.000000,,,,,,,"","0",,,,,,,"1","QTS",
131007,"2016D02046","74120","49",,,145.000000,,,,,,,"","0",,,,,,,"1","QTS",
131008,"2016D02046","74120","50",,,134.000000,,,,,,,"","1",,,,,,,"1","QTS",
131009,"2016D02046","74120","51",,,148.000000,,,,,,,"","1",,,,,,,"1","QTS",
131010,"2016D02046","74120","52",,,152.000000,,,,,,,"","1",,,,,,,"1","QTS",
131011,"2016D02046","74120","53",,,156.000000,,,,,,,"","5",,,,,,,"1","QTS",
131012,"2016D02003","68560",,,,,"1",,,,,,"",,,,"1",23.500000,"2","0","1","JDM","AA"
131013,"2016D02003","68560",,,,,"1",,,,,,"",,,,"2",12.200000,"2","0","1","JDM","AA"
131014,"2016D02004","68560",,,,,"2",,,,,,"",,,,"1",11.500000,"2","0","1","JDM","RR"
131015,"2016D02004","68560",,,,,"2",,,,,,"",,,,"2",10.200000,"2","0","1","JDM","RR"
131016,"2016D02004","68560",,,,,"2",,,,,,"",,,,"3",12.600000,"2","0","1","JDM","RR"
131017,"2016D02004","68560",,,,,"0",,,,,,"",,,,"4",10.600000,"2","0","1","JDM","RR"
131018,"2016D02006","68560",,,,,"1",,,,,,"",,,,"1",12.100000,"1","0","1","JDM","XX"
131019,"2016D02006","68560",,,,,"2",,,,,,"",,,,"2",12.400000,"1","1","1","JDM","XX"
131020,"2016D02007","68560",,,,,"1",,,,,,"",,,,"1",12.000000,"2","0","1","JDM","MS"
131021,"2016D02007","68560",,,,,"1",,,,,,"",,,,"2",17.000000,"2","0","1","JDM","MS"
131022,"2016D02008","68560",,,,,"1",,,,,,"",,,,"1",13.500000,"1","0","1","JDM","MB"
131023,"2016D02008","68560",,,,,"1",,,,,,"",,,,"2",14.900000,"2","0","1","JDM","MB"
131024,"2016D02008","68560",,,,,"1",,,,,,"",,,,"3",14.200000,"2","1","1","JDM","MB"
131025,"2016D02008","68560",,,,,"1",,,,,,"",,,,"4",11.800000,"2","1","1","JDM","MB"
131026,"2016D02008","68560",,,,,"1",,,,,,"",,,,"5",12.100000,"2","1","1","JDM","MB"
131027,"2016D02008","68560",,,,,"1",,,,,,"",,,,"6",12.200000,"2","0","1","JDM","MB"
131028,"2016D02008","68560",,,,,"1",,,,,,"",,,,"7",12.200000,"2","0","1","JDM","MB"
131029,"2016D02008","68560",,,,,"1",,,,,,"",,,,"8",12.800000,"2","0","1","JDM","MB"
131030,"2016D02008","68560",,,,,"1",,,,,,"",,,,"9",12.700000,"1","1","1","JDM","MB"
131031,"2016D02008","68560",,,,,"1",,,,,,"",,,,"10",8.800000,"2","0","1","JDM","MB"
131032,"2016D02008","68560",,,,,"1",,,,,,"",,,,"11",13.000000,"2","1","1","JDM","MB"
131033,"2016D02008","68560",,,,,"1",,,,,,"",,,,"12",17.800000,"2","1","1","JDM","MB"
131034,"2016D02008","68560",,,,,"1",,,,,,"",,,,"13",11.800000,"2","0","1","JDM","MB"
131035,"2016D02008","68560",,,,,"1",,,,,,"",,,,"14",17.700000,"2","0","1","JDM","MB"
131036,"2016D02008","68560",,,,,"1",,,,,,"",,,,"15",13.900000,"1","1","1","JDM","MB"
131037,"2016D02008","68560",,,,,"1",,,,,,"",,,,"16",18.400000,"1","0","1","JDM","MB"
131038,"2016D02008","68560",,,,,"1",,,,,,"",,,,"17",17.600000,"2","0","1","JDM","MB"
131039,"2016D02008","68560",,,,,"1",,,,,,"",,,,"18",10.500000,"2","0","1","JDM","MB"
131040,"2016D02008","68560",,,,,"1",,,,,,"",,,,"19",12.800000,"2","0","1","JDM","MB"
131041,"2016D02008","68560",,,,,"1",,,,,,"",,,,"20",9.700000,"2","0","1","JDM","MB"
131042,"2016D02008","68560",,,,,"1",,,,,,"",,,,"21",11.800000,"2","0","1","JDM","MB"
131043,"2016D02008","68560",,,,,"1",,,,,,"",,,,"22",11.800000,"1","1","1","JDM","MB"
131044,"2016D02008","68560",,,,,"1",,,,,,"",,,,"23",16.300000,"1","2","1","JDM","MB"
131045,"2016D02008","68560",,,,,"1",,,,,,"",,,,"24",10.900000,"2","2","1","JDM","MB"
131046,"2016D02008","68560",,,,,"1",,,,,,"",,,,"25",9.300000,"1","0","1","JDM","MB"
131047,"2016D02008","68560",,,,,"1",,,,,,"",,,,"26",12.400000,"2","2","1","JDM","MB"
131048,"2016D02008","68560",,,,,"1",,,,,,"",,,,"27",9.700000,"2","0","1","JDM","MB"
131049,"2016D02008","68560",,,,,"1",,,,,,"",,,,"28",10.100000,"1","1","1","JDM","MB"
131050,"2016D02008","68560",,,,,"1",,,,,,"",,,,"29",15.300000,"1","2","1","JDM","MB"
131051,"2016D02008","68560",,,,,"2",,,,,,"",,,,"30",18.000000,"2","0","1","JDM","MB"
131052,"2016D02008","68560",,,,,"1",,,,,,"",,,,"31",15.000000,"2","0","1","JDM","MB"
131053,"2016D02008","68560",,,,,"1",,,,,,"",,,,"32",13.100000,"2","0","1","JDM","MB"
131054,"2016D02008","68560",,,,,"1",,,,,,"",,,,"33",12.600000,"2","1","1","JDM","MB"
131055,"2016D02008","68560",,,,,"1",,,,,,"",,,,"34",14.500000,,"0","1","JDM","MB"
131056,"2016D02008","68560",,,,,"1",,,,,,"",,,,"35",13.600000,"2","0","1","JDM","MB"
131057,"2016D02008","68560",,,,,"1",,,,,,"",,,,"36",11.700000,"2","1","1","JDM","MB"
131058,"2016D02008","68560",,,,,"1",,,,,,"",,,,"37",19.200000,"2","2","1","JDM","MB"
131059,"2016D02008","68560",,,,,"1",,,,,,"",,,,"38",10.800000,,"1","1","JDM","MB"
131060,"2016D02008","68560",,,,,"1",,,,,,"",,,,"39",11.800000,"2","0","1","JDM","MB"
131061,"2016D02008","68560",,,,,"1",,,,,,"",,,,"40",13.100000,"2","1","1","JDM","MB"
131062,"2016D02008","68560",,,,,"1",,,,,,"",,,,"41",18.400000,"2","0","1","JDM","MB"
131063,"2016D02008","68560",,,,,"1",,,,,,"",,,,"42",12.900000,"2","1","1","JDM","MB"
131064,"2016D02008","68560",,,,,"1",,,,,,"",,,,"43",19.100000,"2","0","1","JDM","MB"
131065,"2016D02008","68560",,,,,"1",,,,,,"",,,,"44",17.700000,"2","1","1","JDM","MB"
131066,"2016D02008","68560",,,,,"1",,,,,,"",,,,"45",10.800000,"2","1","1","JDM","MB"
131067,"2016D02008","68560",,,,,"1",,,,,,"",,,,"46",11.700000,"2","0","1","JDM","MB"
131068,"2016D02008","68560",,,,,"1",,,,,,"",,,,"47",17.700000,"2","2","1","JDM","MB"
131069,"2016D02008","68560",,,,,"1",,,,,,"",,,,"48",12.300000,"2","0","1","JDM","MB"
131070,"2016D02008","68560",,,,,"1",,,,,,"",,,,"49",10.600000,"1","2","1","JDM","MB"
131071,"2016D02008","68560",,,,,"1",,,,,,"",,,,"50",11.700000,"2","1","1","JDM","MB"
131072,"2016D02008","68560",,,,,"1",,,,,,"",,,,"51",8.800000,"2","0","1","JDM","MB"
131073,"2016D02008","68560",,,,,"1",,,,,,"",,,,"52",8.200000,"2","1","1","JDM","MB"
131074,"2016D02008","68560",,,,,"1",,,,,,"",,,,"53",8.300000,"2","0","1","JDM","MB"
131075,"2016D02009","68560",,,,,"1",,,,,,"",,,,"1",12.400000,"2","1","1","JDM","AR"
131076,"2016D02009","68560",,,,,"1",,,,,,"",,,,"2",9.500000,"2","1","1","JDM","AR"
131077,"2016D02009","68560",,,,,"1",,,,,,"",,,,"3",13.200000,"2","2","1","JDM","AR"
131078,"2016D02009","68560",,,,,"1",,,,,,"",,,,"4",14.000000,"2","1","1","JDM","AR"
131079,"2016D02009","68560",,,,,"1",,,,,,"",,,,"5",19.000000,"2","0","1","JDM","AR"
131080,"2016D02009","68560",,,,,"1",,,,,,"",,,,"6",13.100000,"2","2","1","JDM","AR"
131081,"2016D02009","68560",,,,,"1",,,,,,"",,,,"7",11.400000,"2","1","1","JDM","AR"
131082,"2016D02009","68560",,,,,"2",,,,,,"",,,,"8",15.200000,"2","2","1","JDM","AR"
131083,"2016D02009","68560",,,,,"2",,,,,,"",,,,"9",12.900000,"2","1","1","JDM","AR"
131084,"2016D02009","68560",,,,,"2",,,,,,"",,,,"10",13.000000,"2","1","1","JDM","AR"
131085,"2016D02010","68560",,,,,"2",,,,,,"",,,,"1",12.600000,"2","0","1","JDM","AR"
131086,"2016D02010","68560",,,,,"2",,,,,,"",,,,"2",12.800000,"2","0","1","JDM","AR"
131087,"2016D02010","68560",,,,,"1",,,,,,"",,,,"3",13.500000,"2","1","1","JDM","AR"
131088,"2016D02010","68560",,,,,"1",,,,,,"",,,,"4",12.400000,"2","0","1","JDM","AR"
131089,"2016D02010","68560",,,,,"1",,,,,,"",,,,"5",13.900000,"2","0","1","JDM","AR"
131090,"2016D02010","68560",,,,,"1",,,,,,"",,,,"6",13.400000,"2","0","1","JDM","AR"
131091,"2016D02010","68560",,,,,"1",,,,,,"",,,,"7",15.000000,,"1","1","JDM","AR"
131092,"2016D02011","68560",,,,,"1",,,,,,"",,,,"1",19.600000,"2","0","1","JDM","MM"
131093,"2016D02014","68560",,,,,"1",,,,,,"",,,,"1",13.200000,"2","1","1","JDM","AR"
131094,"2016D02015","68560",,,,,"2",,,,,,"",,,,"1",13.500000,"2","0","1","JDM","TT"
131095,"2016D02015","68560",,,,,"2",,,,,,"",,,,"2",20.100000,"2","0","1","JDM","TT"
131096,"2016D02018","68560",,,,,"1",,,,,,"",,,,"1",11.900000,"2","1","1","JDM","TO"
131097,"2016D02019","68560",,,,,"2",,,,,,"",,,,"1",43.800000,"2","0","1","JDM","MB"
131098,"2016D02019","68560",,,,,"2",,,,,,"",,,,"2",22.400000,"2","0","1","JDM","MB"
131099,"2016D02019","68560",,,,,"1",,,,,,"",,,,"3",13.100000,"2","0","1","JDM","MB"
131100,"2016D02019","68560",,,,,"1",,,,,,"",,,,"4",19.000000,"2","0","1","JDM","MB"
131101,"2016D02019","68560",,,,,"1",,,,,,"",,,,"5",17.500000,"2","2","1","JDM","MB"
131102,"2016D02019","68560",,,,,"2",,,,,,"",,,,"6",11.800000,"2","1","1","JDM","MB"
131103,"2016D02019","68560",,,,,"2",,,,,,"",,,,"7",18.100000,"2","0","1","JDM","MB"
131104,"2016D02019","68560",,,,,"2",,,,,,"",,,,"8",13.000000,"2","2","1","JDM","MB"
131105,"2016D02020","68560",,,,,"1",,,,,,"",,,,"1",18.200000,"2","0","1","JDM","TO"
131106,"2016D02020","68560",,,,,"2",,,,,,"",,,,"2",21.000000,"2","0","1","JDM","TO"
131107,"2016D02020","68560",,,,,"2",,,,,,"",,,,"3",18.600000,"2","0","1","JDM","TO"
131108,"2016D02021","68560",,,,,"2",,,,,,"",,,,"1",12.500000,"2","0","1","JDM","TO"
131109,"2016D02021","68560",,,,,"1",,,,,,"",,,,"2",18.600000,"2","0","1","JDM","TO"
131110,"2016D02021","68560",,,,,"1",,,,,,"",,,,"3",17.100000,"2","2","1","JDM","TO"
131111,"2016D02021","68560",,,,,"1",,,,,,"",,,,"4",18.800000,"2","1","1","JDM","TO"
131112,"2016D02022","68560",,,,,"2",,,,,,"",,,,"1",16.200000,"2","0","1","JDM","MB"
131113,"2016D02023","68560",,,,,"2",,,,,,"",,,,"1",12.900000,"2","0","1","JDM","RR"
131114,"2016D02025","68560",,,,,"2",,,,,,"",,,,"1",16.800000,"2","0","1","JDM","RR"
131115,"2016D02027","68560",,,,,"1",,,,,,"",,,,"1",13.900000,"2","0","1","JDM","HM"
131116,"2016D02027","68560",,,,,"1",,,,,,"",,,,"2",8.200000,"2","0","1","JDM","HM"
131117,"2016D02028","68560",,,,,"1",,,,,,"",,,,"1",13.900000,"2","0","1","JDM","HM"
131118,"2016D02030","68560",,,,,"2",,,,,,"",,,,"1",19.400000,"2","0","1","JDM","OO"
131119,"2016D02031","68560",,,,,"1",,,,,,"",,,,"1",17.100000,"2","0","1","JDM","OO"
131120,"2016D02031","68560",,,,,"1",,,,,,"",,,,"2",17.400000,"2","0","1","JDM","OO"
131121,"2016D02031","68560",,,,,"1",,,,,,"",,,,"3",14.800000,"2","1","1","JDM","OO"
131122,"2016D02031","68560",,,,,"2",,,,,,"",,,,"4",12.500000,"2","0","1","JDM","OO"
131123,"2016D02032","68560",,,,,"1",,,,,,"",,,,"1",19.800000,"2","0","1","JDM","OO"
131124,"2016D02032","68560",,,,,"1",,,,,,"",,,,"2",8.800000,"2","1","1","JDM","OO"
131125,"2016D02033","68560",,,,,"1",,,,,,"",,,,"1",12.400000,"1","0","1","JDM","OO"
131126,"2016D02033","68560",,,,,"1",,,,,,"",,,,"2",14.100000,"2","0","1","JDM","OO"
131127,"2016D02034","68560",,,,,"1",,,,,,"",,,,"1",16.600000,"2","0","1","JDM","QF"
131128,"2016D02035","68560",,,,,"1",,,,,,"",,,,"1",13.200000,"2","1","1","JDM","XX"
131129,"2016D02036","68560",,,,,"1",,,,,,"",,,,"1",20.700000,"2","1","1","JDM","BB"
131130,"2016D02037","68560",,,,,"2",,,,,,"",,,,"1",30.600000,"2","0","1","JDM","TO"
131131,"2016D02037","68560",,,,,"1",,,,,,"",,,,"2",19.000000,"2","0","1","JDM","TO"
131132,"2016D02039","68560",,,,,"1",,,,,,"",,,,"1",18.600000,"2","0","1","JDM","PP"
131133,"2016D02039","68560",,,,,"1",,,,,,"",,,,"2",18.900000,"2","0","1","JDM","PP"
131134,"2016D02039","68560",,,,,"1",,,,,,"",,,,"3",12.400000,"2","1","1","JDM","PP"
131135,"2016D02039","68560",,,,,"1",,,,,,"",,,,"4",11.600000,"2","0","1","JDM","PP"
131136,"2016D02039","68560",,,,,"1",,,,,,"",,,,"5",12.400000,"2","0","1","JDM","PP"
131137,"2016D02039","68560",,,,,"1",,,,,,"",,,,"6",14.200000,"2","0","1","JDM","PP"
131138,"2016D02039","68560",,,,,"1",,,,,,"",,,,"7",11.800000,"2","0","1","JDM","PP"
131139,"2016D02039","68560",,,,,"2",,,,,,"",,,,"8",17.900000,"2","0","1","JDM","PP"
131140,"2016D02039","68560",,,,,"2",,,,,,"",,,,"9",19.100000,"2","0","1","JDM","PP"
131141,"2016D02039","68560",,,,,"2",,,,,,"",,,,"10",13.400000,"2","1","1","JDM","PP"
131142,"2016D02039","68560",,,,,"2",,,,,,"",,,,"11",13.500000,"2","0","1","JDM","PP"
131143,"2016D02040","68560",,,,,"2",,,,,,"",,,,"1",21.200000,"2","0","1","JDM","LL"
131144,"2016D02040","68560",,,,,"1",,,,,,"",,,,"2",18.900000,"2","0","1","JDM","LL"
131145,"2016D02040","68560",,,,,"2",,,,,,"",,,,"3",17.700000,"2","0","1","JDM","LL"
131146,"2016D02040","68560",,,,,"2",,,,,,"",,,,"4",12.700000,"2","0","1","JDM","LL"
131147,"2016D02040","68560",,,,,"1",,,,,,"",,,,"5",19.500000,"2","1","1","JDM","LL"
131148,"2016D02040","68560",,,,,"1",,,,,,"",,,,"6",13.600000,"2","0","1","JDM","LL"
131149,"2016D02040","68560",,,,,"1",,,,,,"",,,,"7",14.600000,"2","0","1","JDM","LL"
131150,"2016D02040","68560",,,,,"1",,,,,,"",,,,"8",12.800000,"2","0","1","JDM","LL"
131151,"2016D02040","68560",,,,,"1",,,,,,"",,,,"9",12.300000,"2","0","1","JDM","LL"
131152,"2016D02040","68560",,,,,"1",,,,,,"",,,,"10",12.300000,"2","1","1","JDM","LL"
131153,"2016D02041","68560",,,,,"1",,,,,,"",,,,"1",21.600000,"2","0","1","JDM","QF"
131154,"2016D02041","68560",,,,,"1",,,,,,"",,,,"2",19.400000,"2","0","1","JDM","QF"
131155,"2016D02041","68560",,,,,"1",,,,,,"",,,,"3",12.800000,"2","1","1","JDM","QF"
131156,"2016D02041","68560",,,,,"1",,,,,,"",,,,"4",11.600000,"2","2","1","JDM","QF"
131157,"2016D02041","68560",,,,,"2",,,,,,"",,,,"5",18.500000,"2","1","1","JDM","QF"
131158,"2016D02041","68560",,,,,"2",,,,,,"",,,,"6",13.600000,"2","1","1","JDM","QF"
131159,"2016D02044","68560",,,,,"1",,,,,,"",,,,"1",22.000000,"2","0","1","JDM","MH"
131160,"2016D02044","68560",,,,,"1",,,,,,"",,,,"2",19.800000,"2","0","1","JDM","MH"
131161,"2016D02044","68560",,,,,"1",,,,,,"",,,,"3",16.000000,"2","0","1","JDM","MH"
131162,"2016D02045","68560",,,,,"1",,,,,,"",,,,"1",19.400000,"2","0","1","JDM","XX"
131163,"2016D02045","68560",,,,,"1",,,,,,"",,,,"2",13.900000,"2","0","1","JDM","XX"
131164,"2016D02045","68560",,,,,"1",,,,,,"",,,,"3",12.600000,"1","2","1","JDM","XX"
131165,"2016D02045","68560",,,,,"1",,,,,,"",,,,"4",18.300000,"2","1","1","JDM","XX"
131166,"2016D02048","68560",,,,,"1",,,,,,"",,,,"1",13.900000,"2","2","1","JDM","HM"
133073,"2016D06001","74120","1",291.000000,"1",159.000000,"1","3","0","1","0",28.000000,"","0",,,,,,,"1","MDS",
133074,"2016D06001","74120","2",333.000000,"1",163.000000,"2","4","0","1","0",24.000000,"","0",,,,,,,"1","MDS",
133075,"2016D06001","74120","3",163.000000,"0",138.000000,"2","3","0","1","0",15.000000,"","0",,,,,,,"1","MDS",
133076,"2016D06001","74120","4",234.000000,"0",157.000000,"1","3","0","1","1",24.000000,"","0",,,,,,,"1","MDS",
133077,"2016D06001","74120","5",283.000000,"1",163.000000,"1","3","0","1","0",33.000000,"","0",,,,,,,"1","MDS",
133078,"2016D06001","74120","6",285.000000,"1",161.000000,"2","3","0","1","0",30.000000,"","0",,,,,,,"1","MDS",
133079,"2016D06001","74120","7",223.000000,"1",153.000000,"2","3","0","1","0",26.000000,"","0",,,,,,,"1","MDS",
133080,"2016D06001","74120","8",277.000000,"1",165.000000,"1","4","0","1","0",30.000000,"","0",,,,,,,"1","MDS",
133081,"2016D06001","74120","9",124.000000,"0",123.000000,"2","3","0","1","0",13.000000,"","0",,,,,,,"1","MDS",
133082,"2016D06001","74120","10",415.000000,"1",181.000000,"1","4","1","1","0",43.000000,"","0",,,,,,,"1","MDS",
133083,"2016D06001","74120","11",,"0",47.000000,"0","0","0","1",,,"","0",,,,,,,"1","MDS",
133084,"2016D06001","74120","12",,"0",34.000000,"0","0","0","1",,,"","0",,,,,,,"1","MDS",
133085,"2016D06001","74120","13",,"0",32.000000,"0","0","0","1",,,"","0",,,,,,,"1","MDS",
133086,"2016D06001","74120","21",,"0",164.000000,"0","0","1","1",,,"1","0",,,,,,,"1","MDS",
133087,"2016D06001","74120","22",,"1",163.000000,"0","0","0","1",,,"1","0",,,,,,,"1","MDS",
133088,"2016D06001","74120","23",,"0",180.000000,"0","0","0","1",,,"1","0",,,,,,,"1","MDS",
133089,"2016D06002","74120","1",362.000000,"0",182.000000,"1","3","0","1","0",37.000000,"","0",,,,,,,"1","MDS",
133090,"2016D06002","74120","2",206.000000,"1",,"1","1","0","1","0",25.000000,"","1","5",,,,,,"1","MDS",
133091,"2016D06002","74120","3",156.000000,"0",136.000000,"2","3","0","1","0",22.000000,"","3",,,,,,,"1","MDS",
133092,"2016D06002","74120","4",276.000000,"1",167.000000,"2","4","0","1","0",31.000000,"","0",,,,,,,"1","MDS",
133093,"2016D06002","74120","5",336.000000,"1",171.000000,"2","4","0","1","0",35.000000,"","0",,,,,,,"1","MDS",
133094,"2016D06002","74120","6",278.000000,"1",155.000000,"2","4","0","1","0",29.000000,"","3",,,,,,,"1","MDS",
133095,"2016D06002","74120","7",339.000000,"1",170.000000,"2","4","0","1","0",30.000000,"","0",,,,,,,"1","MDS",
133096,"2016D06002","74120","8",212.000000,"0",,"2","4","0","1","0",40.000000,"","1","2","5",,,,,"1","MDS",
133097,"2016D06002","74120","9",276.000000,"1",151.000000,"1","4","0","1","0",31.000000,"","0",,,,,,,"1","MDS",
133098,"2016D06002","74120","11",,"0",90.000000,"2","3","0","1",,,"","0",,,,,,,"1","MDS",
133099,"2016D06002","74120","12",,"0",66.000000,"0","0","0","1",,,"","0",,,,,,,"1","MDS",
133100,"2016D06002","74120","13",,"0",65.000000,"0","0","0","1",,,"","0",,,,,,,"1","MDS",
133101,"2016D06002","74120","14",,"0",34.000000,"0","0","0","1",,,"","0",,,,,,,"1","MDS",
133102,"2016D06002","74120","21",,"1",152.000000,"0","0","0","1",,,"1","0",,,,,,,"1","MDS",
133103,"2016D06002","74120","22",,"0",146.000000,"0","0","0","1",,,"1","0",,,,,,,"1","MDS",
133104,"2016D06002","74120","23",,"1",155.000000,"0","0","0","1",,,"1","0",,,,,,,"1","MDS",
133105,"2016D06002","74120","24",,"0",148.000000,"0","0","0","1",,,"1","0",,,,,,,"1","MDS",
133106,"2016D06003","74120","1",225.000000,"1",147.000000,"2","3","0","1","0",29.000000,"","0",,,,,,,"1","MDS",
133107,"2016D06003","74120","2",351.000000,"1",159.000000,"1","4","0","1","0",33.000000,"","0",,,,,,,"1","MDS",
133108,"2016D06003","74120","3",241.000000,"0",145.000000,"2","4","0","1","0",27.000000,"","0",,,,,,,"1","MDS",
133109,"2016D06003","74120","4",213.000000,"0",132.000000,"2","4","0","1","0",19.000000,"","0",,,,,,,"1","MDS",
133110,"2016D06003","74120","5",368.000000,"1",168.000000,"2","4","0","1","0",34.000000,"","0",,,,,,,"1","MDS",
133111,"2016D06003","74120","6",394.000000,"0",159.000000,"2","4","0","1","0",33.000000,"","0",,,,,,,"1","MDS",
133112,"2016D06003","74120","7",276.000000,"0",146.000000,"2","4","0","1","0",22.000000,"","0",,,,,,,"1","MDS",
133113,"2016D06003","74120","8",320.000000,"0",148.000000,"2","4","0","1","0",21.000000,"","0",,,,,,,"1","MDS",
133114,"2016D06003","74120","9",579.000000,"2",192.000000,"1","4","0","1","0",44.000000,"","0",,,,,,,"1","MDS",
133115,"2016D06003","74120","10",410.000000,"1",163.000000,"1","3","0","1","1",37.000000,"","0",,,,,,,"1","MDS",
133116,"2016D06003","74120","11",,"0",71.000000,"1","3","0","1",,,"","0",,,,,,,"1","MDS",
133117,"2016D06003","74120","12",,"0",80.000000,"1","3","0","1",,,"","0",,,,,,,"1","MDS",
133118,"2016D06003","74120","13",,"0",73.000000,"1","3","0","1",,,"","0",,,,,,,"1","MDS",
133119,"2016D06003","74120","14",,"0",69.000000,"0","0","0","1",,,"","0",,,,,,,"1","MDS",
133120,"2016D06003","74120","15",,"0",65.000000,"0","0","0","1",,,"","0",,,,,,,"1","MDS",
133121,"2016D06003","74120","16",,"0",46.000000,"0","0","0","1",,,"","0",,,,,,,"1","MDS",
133122,"2016D06003","74120","17",,"0",46.000000,"0","0","0","1",,,"","0",,,,,,,"1","MDS",
133123,"2016D06003","74120","18",,"0",31.000000,"0","0","0","1",,,"","0",,,,,,,"1","MDS",
133124,"2016D06003","74120","19",,"0",38.000000,"0","0","0","1",,,"","0",,,,,,,"1","MDS",
133125,"2016D06003","74120","20",,"0",49.000000,"0","0","0","1",,,"","0",,,,,,,"1","MDS",
133126,"2016D06003","74120","21",,"1",171.000000,"0","0","0","1",,,"1","1",,,,,,,"1","MDS",
133127,"2016D06004","74120","1",373.000000,"1",182.000000,"1","4","0","1","0",41.000000,"","0",,,,,,,"1","MDS",
133128,"2016D06004","74120","2",199.000000,"1",149.000000,"2","3","0","1","0",19.000000,"","0",,,,,,,"1","MDS",
133129,"2016D06004","74120","3",187.000000,"1",146.000000,"1","2","0","1","0",19.000000,"","0",,,,,,,"1","MDS",
133130,"2016D06004","74120","11",,"0",78.000000,"0","0","0","1",,,"","0",,,,,,,"1","MDS",
133131,"2016D06004","74120","21",,"0",176.000000,"0","0","0","1",,,"1","0",,,,,,,"1","MDS",
133132,"2016D06005","74120","6",359.890000,"1",162.000000,"2","4","0","1","0",38.000000,"","0",,,,,,,"1","MDS",
133133,"2016D06005","74120","5",606.890000,"2",175.000000,"1","4","0","1","0",50.000000,"","0",,,,,,,"1","MDS",
133134,"2016D06005","74120","1",363.000000,"1",157.000000,"1","4","0","1","0",35.000000,"","0",,,,,,,"1","MDS",
133135,"2016D06005","74120","2",411.000000,"1",168.000000,"2","4","0","1","0",48.000000,"","0",,,,,,,"1","MDS",
133136,"2016D06005","74120","3",447.000000,"3",181.000000,"2","4","0","1","0",48.000000,"","3",,,,,,,"1","MDS",
133137,"2016D06005","74120","4",441.000000,"1",,"1","4","0","1","0",39.000000,"","1","3",,,,,,"1","MDS",
133138,"2016D06005","74120","11",,"0",83.000000,"1","3","0","1",,,"","0",,,,,,,"1","MDS",
133139,"2016D06005","74120","12",,"0",66.000000,"1","3","0","1",,,"","0",,,,,,,"1","MDS",
133140,"2016D06005","74120","13",,"0",63.000000,"2","3","0","1",,,"","0",,,,,,,"1","MDS",
133141,"2016D06005","74120","14",,"0",66.000000,"2","3","0","1",,,"","0",,,,,,,"1","MDS",
133142,"2016D06005","74120","15",,"0",66.000000,"1","3","0","1",,,"","0",,,,,,,"1","MDS",
133143,"2016D06005","74120","16",,"0",78.000000,"1","3","0","1",,,"","0",,,,,,,"1","MDS",
133144,"2016D06005","74120","17",,"0",69.000000,"0","0","0","1",,,"","0",,,,,,,"1","MDS",
133145,"2016D06005","74120","18",,"0",67.000000,"0","0","0","1",,,"","0",,,,,,,"1","MDS",
133146,"2016D06005","74120","19",,"0",65.000000,"1","3","0","1",,,"","0",,,,,,,"1","MDS",
133147,"2016D06005","74120","20",,"0",63.000000,"0","0","0","1",,,"","0",,,,,,,"1","MDS",
133148,"2016D06005","74120","21",,"1",175.000000,"0","0","0","1",,,"1","0",,,,,,,"1","MDS",
133149,"2016D06006","74120","1",338.000000,"0",146.000000,"2","3","0","1","0",23.000000,"","0",,,,,,,"1","MDS",
133150,"2016D06006","74120","2",287.000000,"0",152.000000,"1","3","0","1","0",27.000000,"","0",,,,,,,"1","MDS",
133151,"2016D06006","74120","4",328.000000,"0",159.000000,"2","3","0","1","0",31.000000,"","0",,,,,,,"1","MDS",
133152,"2016D06006","74120","3",139.000000,"0",115.000000,"2","2","0","1","0",13.000000,"","0",,,,,,,"1","MDS",
133153,"2016D06006","74120","5",148.000000,"0",,"1","3","0","1","0",15.000000,"","3",,,,,,,"1","MDS",
