CATCH_COMP_ID,EVENT_ID,RACE_CODE,SPECIES_NAME_FIELD,COMMON_NAME,SCIENTIFIC_NAME,SCAL_SIZE_CLASS,CONDITION_CODE_RII,COUNT,SAMPLE_WT_KG,SAMPLE_TYPE,SAMPLER,BASKET_ID
20247,2016D02043,99997,Unsorted catch and debris,unsorted catch and debris,,,,,24.14,1,"QTS, MDS, JDM, STS",
20248,2016D02043,99997,Unsorted catch and debris,unsorted catch and debris,,,,,15,1,"QTS, MDS, JDM, STS",
20249,2016D02043,99997,Unsorted catch and debris,unsorted catch and debris,,,,,11.46,1,"QTS, MDS, JDM, STS",
20250,2016D02044,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,2,1,1,0.086,1,"QTS, MDS, JDM, STS",
20251,2016D02044,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,1,1,31,8.56,1,"QTS, MDS, JDM, STS",
20252,2016D02044,74120,Clapper,"scallop, weathervane",Patinopecten caurinus,,52,6,1.21,1,"QTS, MDS, JDM, STS",
20253,2016D02044,74120,Empty shells,"scallop, weathervane",Patinopecten caurinus,,99,,1.18,1,"QTS, MDS, JDM, STS",
20254,2016D02044,99997,Unsorted catch and debris,unsorted catch and debris,,,,,17.04,1,"QTS, MDS, JDM, STS",
20255,2016D02044,80160,Sunflower sea star,sunflower sea star,Pycnopodia helianthoides,,,1,0.84,1,"QTS, MDS, JDM, STS",
20256,2016D02044,68560,Tanner crab,"crab, Tanner, bairdi",Chionoecetes bairdi,,,3,0.005,1,"QTS, MDS, JDM, STS",SF
20257,2016D02044,83020,Basketstar,basketstar,Gorgonocephalus eucnemis,,,7,2.58,1,"QTS, MDS, JDM, STS",
20258,2016D02044,80810,Leafy flat sea star,sand sea star,Luidia foliolata,,,1,0.42,1,"QTS, MDS, JDM, STS",
20259,2016D02044,10180,Dover sole,"sole, dover",Microstomus pacificus,,,1,0.18,1,"QTS, MDS, JDM, STS",
20260,2016D02044,99997,Unsorted catch and debris,unsorted catch and debris,,,,,8.6,1,"QTS, MDS, JDM, STS",
20261,2016D02044,99997,Unsorted catch and debris,unsorted catch and debris,,,,,9.1,1,"QTS, MDS, JDM, STS",
20262,2016D02045,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,2,1,1,0.01,1,"QTS, MDS, JDM, STS",
20263,2016D02045,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,1,1,13,3.74,1,"QTS, MDS, JDM, STS",
20264,2016D02045,74120,Empty shells,"scallop, weathervane",Patinopecten caurinus,,99,,1.88,1,"QTS, MDS, JDM, STS",
20265,2016D02045,99997,Unsorted catch and debris,unsorted catch and debris,,,,,22.8,1,"QTS, MDS, JDM, STS",
20266,2016D02045,99997,Unsorted catch and debris,unsorted catch and debris,,,,,5.42,1,"QTS, MDS, JDM, STS",
20267,2016D02045,99997,Unsorted catch and debris,unsorted catch and debris,,,,,12.22,1,"QTS, MDS, JDM, STS",
20268,2016D02045,99997,Unsorted catch and debris,unsorted catch and debris,,,,,17.6,1,"QTS, MDS, JDM, STS",
20269,2016D02045,80810,Leafy flat sea star,sand sea star,Luidia foliolata,,,1,1.38,1,"QTS, MDS, JDM, STS",
20270,2016D02045,68560,Tanner crab,"crab, Tanner, bairdi",Chionoecetes bairdi,,,4,0.007,1,"QTS, MDS, JDM, STS",SF
20271,2016D02045,83020,Basketstar,basketstar,Gorgonocephalus eucnemis,,,1,1.14,1,"QTS, MDS, JDM, STS",
20272,2016D02045,420,Big skate,"skate, big",Raja binoculata,,,1,0.04,1,"QTS, MDS, JDM, STS",
20273,2016D02045,66031,Pink shrimp,"shrimp, northern (pink)",Pandalus borealis,,,1,0.003,1,"QTS, MDS, JDM, STS",
20274,2016D02046,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,1,1,33,11.06,1,"QTS, MDS, JDM, STS",
20275,2016D02046,74120,Empty shells,"scallop, weathervane",Patinopecten caurinus,,99,,0.7,1,"QTS, MDS, JDM, STS",
20276,2016D02046,99997,Unsorted catch and debris,unsorted catch and debris,,,,,15.18,1,"QTS, MDS, JDM, STS",
20277,2016D02046,99997,Unsorted catch and debris,unsorted catch and debris,,,,,13.24,1,"QTS, MDS, JDM, STS",
20278,2016D02046,99997,Unsorted catch and debris,unsorted catch and debris,,,,,16.9,1,"QTS, MDS, JDM, STS",
20279,2016D02046,99997,Unsorted catch and debris,unsorted catch and debris,,,,,24.71,1,"QTS, MDS, JDM, STS",
20280,2016D02046,99997,Unsorted catch and debris,unsorted catch and debris,,,,,21.22,1,"QTS, MDS, JDM, STS",
20281,2016D02047,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,1,1,4,1.03,1,"QTS, MDS, JDM, STS",
20282,2016D02047,74120,Empty shells,"scallop, weathervane",Patinopecten caurinus,,99,,0.19,1,"QTS, MDS, JDM, STS",
20283,2016D02047,99997,Unsorted catch and debris,unsorted catch and debris,,,,,24.2,1,"QTS, MDS, JDM, STS",
20284,2016D02047,99997,Unsorted catch and debris,unsorted catch and debris,,,,,18.28,1,"QTS, MDS, JDM, STS",
20285,2016D02047,99997,Unsorted catch and debris,unsorted catch and debris,,,,,11.42,1,"QTS, MDS, JDM, STS",
20286,2016D02047,99997,Unsorted catch and debris,unsorted catch and debris,,,,,11.6,1,"QTS, MDS, JDM, STS",
20287,2016D02047,99997,Unsorted catch and debris,unsorted catch and debris,,,,,16.9,1,"QTS, MDS, JDM, STS",
20288,2016D02047,99997,Unsorted catch and debris,unsorted catch and debris,,,,,15.3,1,"QTS, MDS, JDM, STS",
20289,2016D02047,80160,Sunflower sea star,sunflower sea star,Pycnopodia helianthoides,,,1,0.32,1,"QTS, MDS, JDM, STS",
20290,2016D02047,80810,Leafy flat sea star,sand sea star,Luidia foliolata,,,,1.25,1,"QTS, MDS, JDM, STS",
20291,2016D02047,441,"Longnose skate egg case, Live",longnose skate egg case,raja rhina egg case,,1,1,0.1,1,"QTS, MDS, JDM, STS",
20292,2016D02047,10180,Dover sole,"sole, dover",Microstomus pacificus,,,1,0.17,1,"QTS, MDS, JDM, STS",
20293,2016D02047,10170,English sole,"sole, English",Paraphrys vetulus,,,1,0.12,1,"QTS, MDS, JDM, STS",
20294,2016D02047,10110,Arrowtooth flounder,"flounder, arrowtooth",Reinhardtius stomias,,,2,0.002,1,"QTS, MDS, JDM, STS",
20295,2016D02048,99997,unsorted catch and debris,unsorted catch and debris,,,,,19.52,1,"QTS, MDS, JDM, STS",
20296,2016D02048,99997,unsorted catch and debris,unsorted catch and debris,,,,,14.04,1,"QTS, MDS, JDM, STS",
20297,2016D02048,99997,unsorted catch and debris,unsorted catch and debris,,,,,14.64,1,"QTS, MDS, JDM, STS",
20298,2016D02048,99997,unsorted catch and debris,unsorted catch and debris,,,,,11.86,1,"QTS, MDS, JDM, STS",
20299,2016D02048,99997,unsorted catch and debris,unsorted catch and debris,,,,,24.68,1,"QTS, MDS, JDM, STS",
20300,2016D02048,99997,unsorted catch and debris,unsorted catch and debris,,,,,14,1,"QTS, MDS, JDM, STS",
20301,2016D02048,99997,unsorted catch and debris,unsorted catch and debris,,,,,8.22,1,"QTS, MDS, JDM, STS",
20302,2016D02048,68560,Tanner crab,"crab, Tanner, bairdi",Chionoecetes bairdi,,,1,0.005,1,"QTS, MDS, JDM, STS",
20303,2016D02048,80810,Leafy flat sea star,sand sea star,Luidia foliolata,,,6,3.7,1,"QTS, MDS, JDM, STS",
20304,2016D02048,10180,Dover sole,"sole, dover",Microstomus pacificus,,,2,0.36,1,"QTS, MDS, JDM, STS",
20305,2016D02048,10110,Arrowtooth flounder,"flounder, arrowtooth",Reinhardtius stomias,,,1,0.01,1,"QTS, MDS, JDM, STS",
20306,2016D02048,74120,Empty shells,"scallop, weathervane",Patinopecten caurinus,,99,,0.49,1,"QTS, MDS, JDM, STS",
5722707,2016D06001,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,1,1,19,7.21,1,"JDM, MDS, MMB, RMB",A
5722708,2016D06001,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,1,1,10,3.3,1,"JDM, MDS, MMB, RMB",M
5722709,2016D06001,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,1,1,1,0.37,1,"JDM, MDS, MMB, RMB",Z
5722710,2016D06001,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,1,1,1,0.59,1,"JDM, MDS, MMB, RMB",TS
5722711,2016D06001,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,2,1,3,0.03,1,"JDM, MDS, MMB, RMB",TT
5722712,2016D06001,74120,Clappers,"scallop, weathervane",Patinopecten caurinus,,52,3,0.61,1,"JDM, MDS, MMB, RMB",
5722713,2016D06001,74120,Empty shells,"scallop, weathervane",Patinopecten caurinus,,99,,1.08,1,"JDM, MDS, MMB, RMB",
5722714,2016D06001,99997,Unsorted catch and debris,unsorted catch and debris,,,,,17.12,1,"JDM, MDS, MMB, RMB",
5722715,2016D06001,80160,Sunflower sea star,sunflower sea star,Pycnopodia helianthoides,,,1,3.26,1,"JDM, MDS, MMB, RMB",
5722716,2016D06001,68560,Tanner crab,"crab, Tanner, bairdi",Chionoecetes bairdi,,,24,0.043,1,"JDM, MDS, MMB, RMB",
5722717,2016D06001,68560,Tanner crab,"crab, Tanner, bairdi",Chionoecetes bairdi,,,10,0.01,1,"JDM, MDS, MMB, RMB",SF
5722718,2016D06001,66120,Sidestripe shrimp,"shrimp, sidestriped",Pandalopsis dispar,,,1,0.001,1,"JDM, MDS, MMB, RMB",
5722719,2016D06001,10110,Arrowtooth flounder,"flounder, arrowtooth",Reinhardtius stomias,,,1,1.32,1,"JDM, MDS, MMB, RMB",
5722720,2016D06002,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,1,1,12,4,1,"JDM, MDS, MMB, RMB",G
5722721,2016D06002,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,1,1,30,10.24,1,"JDM, MDS, MMB, RMB",N
5722722,2016D06002,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,1,1,10,3.62,1,"JDM, MDS, MMB, RMB",SF
5722723,2016D06002,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,2,1,3,0.063,1,"JDM, MDS, MMB, RMB",TT
5722724,2016D06002,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,2,1,1,0.062,1,"JDM, MDS, MMB, RMB",TS
5722725,2016D06002,74120,Clappers,"scallop, weathervane",Patinopecten caurinus,,52,,0.672,1,"JDM, MDS, MMB, RMB",
5722726,2016D06002,74120,Empty shells,"scallop, weathervane",Patinopecten caurinus,,99,,1.8,1,"JDM, MDS, MMB, RMB",
5722727,2016D06002,99997,Unsorted catch and debris,unsorted catch and debris,,,,,15.2,1,"JDM, MDS, MMB, RMB",
5722728,2016D06002,68560,Tanner crab,"crab, Tanner, bairdi",Chionoecetes bairdi,,,10,0.01,1,"JDM, MDS, MMB, RMB",SF
5722729,2016D06002,10130,Flathead sole,"sole, flathead",Hippoglossoides elassodon,,,1,0.337,1,"JDM, MDS, MMB, RMB",
5722730,2016D06002,68560,Tanner crab,"crab, Tanner, bairdi",Chionoecetes bairdi,,,51,0.101,1,"JDM, MDS, MMB, RMB",
5722731,2016D06003,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,1,1,10,4.38,1,"JDM, MDS, MMB, RMB",SF
5722732,2016D06003,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,1,1,7,2.96,1,"JDM, MDS, MMB, RMB",U
5722733,2016D06003,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,2,1,10,0.27,1,"JDM, MDS, MMB, RMB",SF
5722734,2016D06003,74120,Clappers,"scallop, weathervane",Patinopecten caurinus,,52,1,0.148,1,"JDM, MDS, MMB, RMB",
5722735,2016D06003,74120,Empty shells,"scallop, weathervane",Patinopecten caurinus,,99,,0.187,1,"JDM, MDS, MMB, RMB",
5722736,2016D06003,99997,Unsorted catch and debris,unsorted catch and debris,,,,,3.68,1,"JDM, MDS, MMB, RMB",
5722737,2016D06003,80160,Sunflower sea star,sunflower sea star,Pycnopodia helianthoides,,,1,3.24,1,"JDM, MDS, MMB, RMB",
5722738,2016D06003,68560,Tanner crab,"crab, Tanner, bairdi",Chionoecetes bairdi,,,8,0.013,1,"JDM, MDS, MMB, RMB",QF
5722739,2016D06003,99997,Unsorted catch and debris,unsorted catch and debris,,,,,1.9,1,"JDM, MDS, MMB, RMB",
5722740,2016D06003,10200,Rex sole,"sole, rex",Glyptocephalus zachirus,,,1,0.002,1,"JDM, MDS, MMB, RMB",
5722741,2016D06004,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,1,1,3,1.3,1,"JDM, MDS, MMB, RMB",
5722742,2016D06004,74120,Clappers,"scallop, weathervane",Patinopecten caurinus,,52,1,0.49,1,"JDM, MDS, MMB, RMB",
5722743,2016D06004,74120,Empty shells,"scallop, weathervane",Patinopecten caurinus,,99,,0.8,1,"JDM, MDS, MMB, RMB",
5722744,2016D06004,99997,Unsorted catch and debris,unsorted catch and debris,,,,,23.96,1,"JDM, MDS, MMB, RMB",
5722745,2016D06004,99997,Unsorted catch and debris,unsorted catch and debris,,,,,28.42,1,"JDM, MDS, MMB, RMB",
5722746,2016D06004,99997,Unsorted catch and debris,unsorted catch and debris,,,,,28.7,1,"JDM, MDS, MMB, RMB",
5722747,2016D06004,99997,Unsorted catch and debris,unsorted catch and debris,,,,,19.78,1,"JDM, MDS, MMB, RMB",
5722748,2016D06004,99997,Unsorted catch and debris,unsorted catch and debris,,,,,9.76,1,"JDM, MDS, MMB, RMB",
5722749,2016D06004,99997,Unsorted catch and debris,unsorted catch and debris,,,,,24.18,1,"JDM, MDS, MMB, RMB",
5722750,2016D06004,99997,Unsorted catch and debris,unsorted catch and debris,,,,,24.29,1,"JDM, MDS, MMB, RMB",
5722751,2016D06004,80160,Sunflower sea star,sunflower sea star,Pycnopodia helianthoides,,,1,0.7,1,"JDM, MDS, MMB, RMB",
5722752,2016D06004,68560,Tanner crab,"crab, Tanner, bairdi",Chionoecetes bairdi,,,6,0.01,2,"JDM, MDS, MMB, RMB",QF
5722753,2016D06004,99997,Unsorted catch and debris,unsorted catch and debris,,,,,12.09,2,"JDM, MDS, MMB, RMB",
5722754,2016D06004,435,B. interrupta,Sandpaper Skate,Bathyraja interrupta,,,8,1.667,1,"JDM, MDS, MMB, RMB",
5722755,2016D06004,310,Spiny dogfish,"shark, spiny dogfish",Squalus acanthias,,,1,2.73,1,"JDM, MDS, MMB, RMB",
5722756,2016D06004,66120,Sidestripe shrimp,"shrimp, sidestriped",Pandalopsis dispar,,,1,0.019,1,"JDM, MDS, MMB, RMB",
5722757,2016D06004,436,B. interrupta egg case empty,sandpaper skate egg case,Bathyraja interrupta egg case,,99,2,0.023,1,"JDM, MDS, MMB, RMB",
5722758,2016D06004,435,B. interrupta,Sandpaper Skate,Bathyraja interrupta,,,1,0.044,1,"JDM, MDS, MMB, RMB",
5722759,2016D06005,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,1,1,7,3.84,1,"JDM, MDS, MMB, RMB",
5722760,2016D06005,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,2,1,10,0.363,1,"JDM, MDS, MMB, RMB",SF
5722761,2016D06005,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,2,1,15,0.344,1,"JDM, MDS, MMB, RMB",
5722762,2016D06005,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,2,1,30,0.553,1,"JDM, MDS, MMB, RMB",MM
5722763,2016D06005,74120,Empty shells,"scallop, weathervane",Patinopecten caurinus,,99,,0.26,1,"JDM, MDS, MMB, RMB",
5722764,2016D06005,99997,Unsorted catch and debris,unsorted catch and debris,,,,,11.92,1,"JDM, MDS, MMB, RMB",
5722765,2016D06005,99997,Unsorted catch and debris,unsorted catch and debris,,,,,14.7,1,"JDM, MDS, MMB, RMB",
5722766,2016D06005,80160,Sunflower sea star,sunflower sea star,Pycnopodia helianthoides,,,3,6,1,"JDM, MDS, MMB, RMB",
5722767,2016D06005,68560,Tanner crab,"crab, Tanner, bairdi",Chionoecetes bairdi,,,10,0.03,1,"JDM, MDS, MMB, RMB",XX
5722768,2016D06005,436,B. interrupta egg case empty,sandpaper skate egg case,Bathyraja interrupta egg case,,99,1,0.187,1,"JDM, MDS, MMB, RMB",
5722769,2016D06005,10130,Flathead sole,"sole, flathead",Hippoglossoides elassodon,,,1,0.005,1,"JDM, MDS, MMB, RMB",
5722770,2016D06005,99997,Unsorted catch and debris,unsorted catch and debris,,,,,0.65,1,"JDM, MDS, MMB, RMB",
5722771,2016D06006,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,1,1,18,4.36,1,"JDM, MDS, MMB, RMB",
5722772,2016D06006,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,1,1,10,2.1,1,"JDM, MDS, MMB, RMB",
5722773,2016D06006,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,1,1,1,0.125,1,"JDM, MDS, MMB, RMB",
5722774,2016D06006,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,2,1,10,0.279,1,"JDM, MDS, MMB, RMB",
5722775,2016D06006,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,2,1,7,0.182,1,"JDM, MDS, MMB, RMB",
5722776,2016D06006,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,2,1,9,0.143,1,"JDM, MDS, MMB, RMB",
5722777,2016D06006,74120,Clappers,"scallop, weathervane",Patinopecten caurinus,,52,1,0.096,1,"JDM, MDS, MMB, RMB",
5722778,2016D06006,74120,Empty shells,"scallop, weathervane",Patinopecten caurinus,,99,,0.22,1,"JDM, MDS, MMB, RMB",
5722779,2016D06006,99997,Unsorted catch and debris,unsorted catch and debris,,,,,23.1,1,"JDM, MDS, MMB, RMB",
5722780,2016D06006,99997,Unsorted catch and debris,unsorted catch and debris,,,,,21.6,1,"JDM, MDS, MMB, RMB",
5722781,2016D06006,99997,Unsorted catch and debris,unsorted catch and debris,,,,,6.62,1,"JDM, MDS, MMB, RMB",
5722782,2016D06006,68560,Tanner crab,"crab, Tanner, bairdi",Chionoecetes bairdi,,,8,0.013,1,"JDM, MDS, MMB, RMB",MM
5722783,2016D06008,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,1,1,10,2.28,1,"JDM, MDS, MMB, RMB",
5722784,2016D06008,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,1,1,33,8.1,1,"JDM, MDS, MMB, RMB",
5722785,2016D06008,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,1,1,30,8,1,"JDM, MDS, MMB, RMB",
5722786,2016D06008,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,1,1,1,0.258,1,"JDM, MDS, MMB, RMB",
5722787,2016D06008,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,2,1,10,0.33,1,"JDM, MDS, MMB, RMB",
5722788,2016D06008,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,2,1,3,0.75,1,"JDM, MDS, MMB, RMB",
5722789,2016D06008,74120,Clappers,"scallop, weathervane",Patinopecten caurinus,,52,1,0.13,1,"JDM, MDS, MMB, RMB",
5722790,2016D06008,74120,Empty shells,"scallop, weathervane",Patinopecten caurinus,,99,,1.69,1,"JDM, MDS, MMB, RMB",
5722791,2016D06008,99997,Unsorted catch and debris,unsorted catch and debris,,,,,15.2,1,"JDM, MDS, MMB, RMB",
5722792,2016D06008,80160,Sunflower sea star,sunflower sea star,Pycnopodia helianthoides,,,1,2.22,1,"JDM, MDS, MMB, RMB",
5722793,2016D06008,68560,Tanner crab,"crab, Tanner, bairdi",Chionoecetes bairdi,,,9,0.02,1,"JDM, MDS, MMB, RMB",TT
5722794,2016D06008,20510,Sablefish,sablefish (blackcod),Anoplopoma fimbria,,,1,0.215,1,"JDM, MDS, MMB, RMB",
5722795,2016D06009,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,1,1,73,18.36,1,"JDM, MDS, MMB, RMB",
5722796,2016D06009,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,1,1,10,1.94,1,"JDM, MDS, MMB, RMB",
5722797,2016D06009,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,1,1,30,7.5,1,"JDM, MDS, MMB, RMB",
5722798,2016D06009,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,2,1,10,0.467,1,"JDM, MDS, MMB, RMB",
5722799,2016D06009,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,2,1,6,0.235,1,"JDM, MDS, MMB, RMB",
5722800,2016D06009,74120,Clappers,"scallop, weathervane",Patinopecten caurinus,,52,4,0.609,1,"JDM, MDS, MMB, RMB",
5722801,2016D06009,74120,Empty shells,"scallop, weathervane",Patinopecten caurinus,,99,,1.032,1,"JDM, MDS, MMB, RMB",
5722802,2016D06009,99997,Unsorted catch and debris,unsorted catch and debris,,,,,18.98,1,"JDM, MDS, MMB, RMB",
5722803,2016D06009,435,B. interrupta,Sandpaper Skate,Bathyraja interrupta,,,1,0.108,1,"JDM, MDS, MMB, RMB",
5722804,2016D06009,99997,Unsorted catch and debris,unsorted catch and debris,,,,,3.257,2,"JDM, MDS, MMB, RMB",
5722805,2016D06009,68560,Tanner crab,"crab, Tanner, bairdi",Chionoecetes bairdi,,,14,0.013,2,"JDM, MDS, MMB, RMB",CT
5722806,2016D06010,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,1,1,1,0.206,1,"JDM, MDS, MMB, RMB",
5722807,2016D06010,74120,Empty shells,"scallop, weathervane",Patinopecten caurinus,,99,,1.83,1,"JDM, MDS, MMB, RMB",
5722808,2016D06010,436,B. Interrupta egg case full,sandpaper skate egg case,Bathyraja interrupta egg case,,1,1,0.036,1,"JDM, MDS, MMB, RMB",
5722809,2016D06010,99997,Unsorted catch and debris,unsorted catch and debris,,,,,16.99,2,"JDM, MDS, MMB, RMB",
5722810,2016D06010,68560,Tanner crab,"crab, Tanner, bairdi",Chionoecetes bairdi,,,1,0.01,2,"JDM, MDS, MMB, RMB",XX
5722811,2016D06010,99997,Unsorted catch and debris,unsorted catch and debris,,,,,16.25,1,"JDM, MDS, MMB, RMB",
5722812,2016D06010,99997,Unsorted catch and debris,unsorted catch and debris,,,,,39.45,1,"JDM, MDS, MMB, RMB",
5722813,2016D06010,99997,Unsorted catch and debris,unsorted catch and debris,,,,,30.65,1,"JDM, MDS, MMB, RMB",
5722814,2016D06010,99997,Unsorted catch and debris,unsorted catch and debris,,,,,38.6,1,"JDM, MDS, MMB, RMB",
5722815,2016D06010,99997,Unsorted catch and debris,unsorted catch and debris,,,,,31.4,1,"JDM, MDS, MMB, RMB",
5722816,2016D06010,99997,Unsorted catch and debris,unsorted catch and debris,,,,,41.28,1,"JDM, MDS, MMB, RMB",
5722817,2016D06010,99997,Unsorted catch and debris,unsorted catch and debris,,,,,34.5,1,"JDM, MDS, MMB, RMB",
5722818,2016D06010,99997,Unsorted catch and debris,unsorted catch and debris,,,,,17.18,1,"JDM, MDS, MMB, RMB",
5722819,2016D06010,99997,Unsorted catch and debris,unsorted catch and debris,,,,,29,1,"JDM, MDS, MMB, RMB",
5722820,2016D06010,99997,Unsorted catch and debris,unsorted catch and debris,,,,,28.1,1,"JDM, MDS, MMB, RMB",
5722821,2016D06010,99997,Unsorted catch and debris,unsorted catch and debris,,,,,30.4,1,"JDM, MDS, MMB, RMB",
5722822,2016D06010,99997,Unsorted catch and debris,unsorted catch and debris,,,,,26.9,1,"JDM, MDS, MMB, RMB",
5722823,2016D06010,99997,Unsorted catch and debris,unsorted catch and debris,,,,,33.96,1,"JDM, MDS, MMB, RMB",
5722824,2016D06010,99997,Unsorted catch and debris,unsorted catch and debris,,,,,29.96,1,"JDM, MDS, MMB, RMB",
5722825,2016D06010,99997,Unsorted catch and debris,unsorted catch and debris,,,,,26.72,1,"JDM, MDS, MMB, RMB",
5722826,2016D06011,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,1,1,8,2.63,1,"JDM, MDS, MMB, RMB",
5722827,2016D06011,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,2,1,1,0.08,1,"JDM, MDS, MMB, RMB",
5722828,2016D06011,74120,Empty shells,"scallop, weathervane",Patinopecten caurinus,,99,,0.8,1,"JDM, MDS, MMB, RMB",
5722829,2016D06011,68560,Tanner crab,"crab, Tanner, bairdi",Chionoecetes bairdi,,,8,0.02,2,"JDM, MDS, MMB, RMB",XX
5722830,2016D06011,435,B. interrupta,Sandpaper Skate,Bathyraja interrupta,,,1,0.052,1,"JDM, MDS, MMB, RMB",
5722831,2016D06011,436,B. interrupta egg case full,sandpaper skate egg case,Bathyraja interrupta egg case,,1,1,0.042,1,"JDM, MDS, MMB, RMB",
5722832,2016D06011,436,B. interrupta egg case empty,sandpaper skate egg case,Bathyraja interrupta egg case,,99,8,0.15,1,"JDM, MDS, MMB, RMB",
5722833,2016D06011,99997,Unsorted catch and debris,unsorted catch and debris,,,,,12.8,2,"JDM, MDS, MMB, RMB",
5722834,2016D06011,99997,Unsorted catch and debris,unsorted catch and debris,,,,,29.16,1,"JDM, MDS, MMB, RMB",
5722835,2016D06011,99997,Unsorted catch and debris,unsorted catch and debris,,,,,28.6,1,"JDM, MDS, MMB, RMB",
5722836,2016D06011,99997,Unsorted catch and debris,unsorted catch and debris,,,,,25.2,1,"JDM, MDS, MMB, RMB",
5722837,2016D06011,99997,Unsorted catch and debris,unsorted catch and debris,,,,,28.6,1,"JDM, MDS, MMB, RMB",
5722838,2016D06011,99997,Unsorted catch and debris,unsorted catch and debris,,,,,34.5,1,"JDM, MDS, MMB, RMB",
5722839,2016D06011,99997,Unsorted catch and debris,unsorted catch and debris,,,,,43.6,1,"JDM, MDS, MMB, RMB",
5722840,2016D06012,99997,Unsorted catch and debris,unsorted catch and debris,,,,,21.08,1,"JDM, MDS, MMB, RMB",
5722841,2016D06012,80160,Sunflower sea star,sunflower sea star,Pycnopodia helianthoides,,,13,29.44,1,"JDM, MDS, MMB, RMB",
5722842,2016D06012,99997,Unsorted catch and debris,unsorted catch and debris,,,,,11.512,2,"JDM, MDS, MMB, RMB",
5722843,2016D06012,68560,Tanner crab,"crab, Tanner, bairdi",Chionoecetes bairdi,,,5,0.038,2,"JDM, MDS, MMB, RMB",TS
5722844,2016D06012,10270,Butter sole,"sole, butter",Isopsetta isolepis,,,2,0.285,1,"JDM, MDS, MMB, RMB",
5722845,2016D06012,421,Big skate egg case empty,Big skate egg case,Raja binoculata egg case,,99,1,0.123,1,"JDM, MDS, MMB, RMB",
5722846,2016D06012,99997,Unsorted catch and debris,unsorted catch and debris,,,,,12.96,1,"JDM, MDS, MMB, RMB",
5722847,2016D06012,99997,Unsorted catch and debris,unsorted catch and debris,,,,,5.4,1,"JDM, MDS, MMB, RMB",
5722848,2016D06012,99997,Unsorted catch and debris,unsorted catch and debris,,,,,21.74,1,"JDM, MDS, MMB, RMB",
5722849,2016D06012,99997,Unsorted catch and debris,unsorted catch and debris,,,,,17.02,1,"JDM, MDS, MMB, RMB",
5722850,2016D06012,99997,Unsorted catch and debris,unsorted catch and debris,,,,,18.22,1,"JDM, MDS, MMB, RMB",
5722851,2016D06013,74120,Weathervane scallop,"scallop, weathervane",Patinopecten caurinus,2,1,4,0.24,1,"JDM, MDS, MMB, RMB",
5722852,2016D06013,74120,Empty shells,"scallop, weathervane",Patinopecten caurinus,,99,,2.2,1,"JDM, MDS, MMB, RMB",
